StartDate,ProjectDurationRAO,DowntimeDurationRAO,ProjectDurationSea,DowntimeDurationSea,WorkabilityRAO,WorkabilitySea,Month
1996-01-16 05:00:00,132.60416666666666,8 days 14:30:00,126.6875,2 days 16:30:00,0.9351139041633936,0.978786383818451,1
2017-06-17 11:00:00,128.1875,4 days 04:30:00,125.97916666666667,1 days 23:30:00,0.9673330082886397,0.9842897304448487,6
2006-05-09 16:00:00,127.52083333333333,3 days 12:30:00,124.85416666666667,0 days 20:30:00,0.9723901323313184,0.9931586851326548,5
1999-09-30 10:00:00,131.6875,7 days 16:30:00,127.4375,3 days 10:30:00,0.9416231608922638,0.9730259931338892,9
2015-03-17 07:00:00,128.8125,4 days 19:30:00,125.6875,1 days 16:30:00,0.9626394953905871,0.9865738438587768,3
2009-12-18 03:00:00,128.10416666666666,4 days 02:30:00,125.64583333333333,1 days 15:30:00,0.9679622702878516,0.9869010114408887,12
2008-05-02 18:00:00,129.1875,5 days 04:30:00,125.35416666666667,1 days 08:30:00,0.9598451862602806,0.9891972743892306,5
2017-07-21 06:00:00,128.22916666666666,4 days 05:30:00,125.9375,1 days 22:30:00,0.9670186839967506,0.9846153846153847,7
2003-11-19 22:00:00,128.64583333333334,4 days 15:30:00,125.8125,1 days 19:30:00,0.9638866396761133,0.9855936413313462,11
2004-06-28 22:00:00,130.02083333333334,6 days 00:30:00,126.72916666666667,2 days 17:30:00,0.9536933183784649,0.9784645734012822,6
2008-01-13 15:00:00,127.35416666666667,3 days 08:30:00,125.39583333333333,1 days 09:30:00,0.9736626860788483,0.9888685828210666,1
2014-03-08 13:00:00,128.97916666666666,4 days 23:30:00,125.60416666666667,1 days 14:30:00,0.9613955742206428,0.9872283960855863,3
2011-05-05 10:00:00,128.1875,4 days 04:30:00,124.9375,0 days 22:30:00,0.9673330082886397,0.992496248124062,5
1992-06-20 03:00:00,127.27083333333333,3 days 06:30:00,125.22916666666667,1 days 05:30:00,0.9743002128007857,0.990184661454001,6
1999-05-06 14:00:00,129.52083333333334,5 days 12:30:00,125.52083333333333,1 days 12:30:00,0.9573749396815184,0.9878838174273858,5
2015-02-18 11:00:00,128.9375,4 days 22:30:00,125.35416666666667,1 days 08:30:00,0.9617062530295686,0.9891972743892306,2
2004-10-21 13:00:00,127.10416666666667,3 days 02:30:00,125.60416666666667,1 days 14:30:00,0.9755777741353876,0.9872283960855863,10
2015-01-13 14:00:00,129.85416666666666,5 days 20:30:00,125.8125,1 days 19:30:00,0.9549173752607091,0.9855936413313462,1
2016-08-16 16:00:00,129.85416666666666,5 days 20:30:00,126.27083333333333,2 days 06:30:00,0.9549173752607091,0.9820161689490183,8
2002-05-13 15:00:00,128.4375,4 days 10:30:00,125.1875,1 days 04:30:00,0.9654501216545012,0.9905142286570144,5
2011-09-12 11:00:00,128.9375,4 days 22:30:00,125.52083333333333,1 days 12:30:00,0.9617062530295686,0.9878838174273858,9
2004-01-17 11:00:00,128.27083333333334,4 days 06:30:00,126.02083333333333,2 days 00:30:00,0.9667045639109956,0.9839642916184493,1
1999-09-30 01:00:00,132.0625,8 days 01:30:00,127.8125,3 days 19:30:00,0.938949361097965,0.9701711491442543,9
1998-04-27 20:00:00,128.4375,4 days 10:30:00,125.35416666666667,1 days 08:30:00,0.9654501216545012,0.9891972743892306,4
2015-12-29 15:00:00,128.1875,4 days 04:30:00,126.52083333333333,2 days 12:30:00,0.9673330082886397,0.9800757451012679,12
2015-09-08 07:00:00,130.35416666666666,6 days 08:30:00,126.52083333333333,2 days 12:30:00,0.9512545948537637,0.9800757451012679,9
1991-10-12 22:00:00,130.77083333333334,6 days 18:30:00,125.6875,1 days 16:30:00,0.9482236737294886,0.9865738438587768,10
1994-07-13 04:00:00,129.14583333333334,5 days 03:30:00,126.6875,2 days 16:30:00,0.9601548636876915,0.978786383818451,7
2001-07-06 12:00:00,129.39583333333334,5 days 09:30:00,124.6875,0 days 16:30:00,0.9582997906939301,0.9944862155388471,7
2016-05-12 12:00:00,131.0625,7 days 01:30:00,125.72916666666667,1 days 17:30:00,0.9461134954697187,0.9862468931234466,5
1990-06-11 13:00:00,127.6875,3 days 16:30:00,125.72916666666667,1 days 17:30:00,0.9711209006363192,0.9862468931234466,6
2018-07-29 20:00:00,129.3125,5 days 07:30:00,126.02083333333333,2 days 00:30:00,0.958917351377477,0.9839642916184493,7
2016-05-09 22:00:00,130.72916666666666,6 days 17:30:00,126.22916666666667,2 days 05:30:00,0.9485258964143426,0.982340320184849,5
2008-06-24 00:00:00,127.6875,3 days 16:30:00,125.77083333333333,1 days 18:30:00,0.9711209006363192,0.9859201590193805,6
2006-12-28 07:00:00,132.0625,8 days 01:30:00,126.1875,2 days 04:30:00,0.938949361097965,0.9826646854878652,12
2011-07-19 11:00:00,129.72916666666666,5 days 17:30:00,126.72916666666667,2 days 17:30:00,0.9558374819335154,0.9784645734012822,7
2014-11-14 16:00:00,129.27083333333334,5 days 06:30:00,125.72916666666667,1 days 17:30:00,0.9592264302981467,0.9862468931234466,11
2005-06-18 03:00:00,127.22916666666667,3 days 05:30:00,125.35416666666667,1 days 08:30:00,0.9746192893401016,0.9891972743892306,6
2004-03-02 05:00:00,129.89583333333334,5 days 21:30:00,126.47916666666667,2 days 11:30:00,0.9546110665597434,0.9803986163729205,3
1999-02-20 16:00:00,128.3125,4 days 07:30:00,124.9375,0 days 22:30:00,0.9663906478324403,0.992496248124062,2
2018-10-24 23:00:00,128.9375,4 days 22:30:00,127.0625,3 days 01:30:00,0.9617062530295686,0.9758976881455976,10
1996-06-10 08:00:00,130.52083333333334,6 days 12:30:00,126.27083333333333,2 days 06:30:00,0.9500399042298484,0.9820161689490183,6
2011-04-11 14:00:00,128.0625,4 days 01:30:00,125.97916666666667,1 days 23:30:00,0.9682772083943387,0.9842897304448487,4
2005-06-21 09:00:00,128.4375,4 days 10:30:00,125.02083333333333,1 days 00:30:00,0.9654501216545012,0.9918346942176304,6
2012-12-11 06:00:00,137.1875,13 days 04:30:00,129.47916666666666,5 days 11:30:00,0.903872437357631,0.9576830249396621,12
2007-07-25 15:00:00,129.1875,5 days 04:30:00,125.60416666666667,1 days 14:30:00,0.9598451862602806,0.9872283960855863,7
2002-02-13 13:00:00,129.52083333333334,5 days 12:30:00,126.22916666666667,2 days 05:30:00,0.9573749396815184,0.982340320184849,2
2004-07-16 07:00:00,128.22916666666666,4 days 05:30:00,126.6875,2 days 16:30:00,0.9670186839967506,0.978786383818451,7
1998-04-11 02:00:00,128.64583333333334,4 days 15:30:00,125.77083333333333,1 days 18:30:00,0.9638866396761133,0.9859201590193805,4
2003-04-15 14:00:00,128.47916666666666,4 days 11:30:00,125.85416666666667,1 days 20:30:00,0.9651370196205611,0.9852673398443966,4
2014-06-14 18:00:00,133.47916666666666,9 days 11:30:00,127.1875,3 days 04:30:00,0.9289839238333073,0.9749385749385749,6
1997-04-08 05:00:00,129.10416666666666,5 days 02:30:00,124.97916666666667,0 days 23:30:00,0.9604647410037115,0.9921653608934823,4
1992-12-04 10:00:00,128.10416666666666,4 days 02:30:00,125.8125,1 days 19:30:00,0.9679622702878516,0.9855936413313462,12
2017-09-19 19:00:00,127.97916666666667,3 days 23:30:00,125.6875,1 days 16:30:00,0.9689076998209344,0.9865738438587768,9
2006-11-07 23:00:00,128.4375,4 days 10:30:00,125.85416666666667,1 days 20:30:00,0.9654501216545012,0.9852673398443966,11
2010-09-13 13:00:00,128.5625,4 days 13:30:00,125.0625,1 days 01:30:00,0.9645114244044726,0.991504247876062,9
1999-03-29 20:00:00,128.22916666666666,4 days 05:30:00,125.35416666666667,1 days 08:30:00,0.9670186839967506,0.9891972743892306,3
2002-05-08 20:00:00,127.85416666666667,3 days 20:30:00,125.27083333333333,1 days 06:30:00,0.9698549780022813,0.9898553134874438,5
2007-12-06 23:00:00,130.22916666666666,6 days 05:30:00,125.5625,1 days 13:30:00,0.9521676531754919,0.9875559980089597,12
1992-07-29 14:00:00,129.60416666666666,5 days 14:30:00,125.64583333333333,1 days 15:30:00,0.9567593634463912,0.9869010114408887,7
2014-08-04 01:00:00,132.27083333333334,8 days 06:30:00,125.9375,1 days 22:30:00,0.9374704677902032,0.9846153846153847,8
